,jL5S1: X-axis mean,jL5S1: X-axis variance,jL5S1: X-axis abs mean sample diff,jL5S1: Y-axis mean,jL5S1: Y-axis variance,jL5S1: Y-axis abs mean sample diff,jL5S1: Z-axis mean,jL5S1: Z-axis variance,jL5S1: Z-axis abs mean sample diff,"jL5S1: (x,y,z) covariance",jL4L3: X-axis mean,jL4L3: X-axis variance,jL4L3: X-axis abs mean sample diff,jL4L3: Y-axis mean,jL4L3: Y-axis variance,jL4L3: Y-axis abs mean sample diff,jL4L3: Z-axis mean,jL4L3: Z-axis variance,jL4L3: Z-axis abs mean sample diff,"jL4L3: (x,y,z) covariance",jL1T12: X-axis mean,jL1T12: X-axis variance,jL1T12: X-axis abs mean sample diff,jL1T12: Y-axis mean,jL1T12: Y-axis variance,jL1T12: Y-axis abs mean sample diff,jL1T12: Z-axis mean,jL1T12: Z-axis variance,jL1T12: Z-axis abs mean sample diff,"jL1T12: (x,y,z) covariance",jT9T8: X-axis mean,jT9T8: X-axis variance,jT9T8: X-axis abs mean sample diff,jT9T8: Y-axis mean,jT9T8: Y-axis variance,jT9T8: Y-axis abs mean sample diff,jT9T8: Z-axis mean,jT9T8: Z-axis variance,jT9T8: Z-axis abs mean sample diff,"jT9T8: (x,y,z) covariance",jT1C7: X-axis mean,jT1C7: X-axis variance,jT1C7: X-axis abs mean sample diff,jT1C7: Y-axis mean,jT1C7: Y-axis variance,jT1C7: Y-axis abs mean sample diff,jT1C7: Z-axis mean,jT1C7: Z-axis variance,jT1C7: Z-axis abs mean sample diff,"jT1C7: (x,y,z) covariance",jC1Head: X-axis mean,jC1Head: X-axis variance,jC1Head: X-axis abs mean sample diff,jC1Head: Y-axis mean,jC1Head: Y-axis variance,jC1Head: Y-axis abs mean sample diff,jC1Head: Z-axis mean,jC1Head: Z-axis variance,jC1Head: Z-axis abs mean sample diff,"jC1Head: (x,y,z) covariance",jRightT4Shoulder: X-axis mean,jRightT4Shoulder: X-axis variance,jRightT4Shoulder: X-axis abs mean sample diff,jRightT4Shoulder: Y-axis mean,jRightT4Shoulder: Y-axis variance,jRightT4Shoulder: Y-axis abs mean sample diff,jRightT4Shoulder: Z-axis mean,jRightT4Shoulder: Z-axis variance,jRightT4Shoulder: Z-axis abs mean sample diff,"jRightT4Shoulder: (x,y,z) covariance",jRightShoulder: X-axis mean,jRightShoulder: X-axis variance,jRightShoulder: X-axis abs mean sample diff,jRightShoulder: Y-axis mean,jRightShoulder: Y-axis variance,jRightShoulder: Y-axis abs mean sample diff,jRightShoulder: Z-axis mean,jRightShoulder: Z-axis variance,jRightShoulder: Z-axis abs mean sample diff,"jRightShoulder: (x,y,z) covariance",jRightElbow: X-axis mean,jRightElbow: X-axis variance,jRightElbow: X-axis abs mean sample diff,jRightElbow: Y-axis mean,jRightElbow: Y-axis variance,jRightElbow: Y-axis abs mean sample diff,jRightElbow: Z-axis mean,jRightElbow: Z-axis variance,jRightElbow: Z-axis abs mean sample diff,"jRightElbow: (x,y,z) covariance",jRightWrist: X-axis mean,jRightWrist: X-axis variance,jRightWrist: X-axis abs mean sample diff,jRightWrist: Y-axis mean,jRightWrist: Y-axis variance,jRightWrist: Y-axis abs mean sample diff,jRightWrist: Z-axis mean,jRightWrist: Z-axis variance,jRightWrist: Z-axis abs mean sample diff,"jRightWrist: (x,y,z) covariance",jLeftT4Shoulder: X-axis mean,jLeftT4Shoulder: X-axis variance,jLeftT4Shoulder: X-axis abs mean sample diff,jLeftT4Shoulder: Y-axis mean,jLeftT4Shoulder: Y-axis variance,jLeftT4Shoulder: Y-axis abs mean sample diff,jLeftT4Shoulder: Z-axis mean,jLeftT4Shoulder: Z-axis variance,jLeftT4Shoulder: Z-axis abs mean sample diff,"jLeftT4Shoulder: (x,y,z) covariance",jLeftShoulder: X-axis mean,jLeftShoulder: X-axis variance,jLeftShoulder: X-axis abs mean sample diff,jLeftShoulder: Y-axis mean,jLeftShoulder: Y-axis variance,jLeftShoulder: Y-axis abs mean sample diff,jLeftShoulder: Z-axis mean,jLeftShoulder: Z-axis variance,jLeftShoulder: Z-axis abs mean sample diff,"jLeftShoulder: (x,y,z) covariance",jLeftElbow: X-axis mean,jLeftElbow: X-axis variance,jLeftElbow: X-axis abs mean sample diff,jLeftElbow: Y-axis mean,jLeftElbow: Y-axis variance,jLeftElbow: Y-axis abs mean sample diff,jLeftElbow: Z-axis mean,jLeftElbow: Z-axis variance,jLeftElbow: Z-axis abs mean sample diff,"jLeftElbow: (x,y,z) covariance",jLeftWrist: X-axis mean,jLeftWrist: X-axis variance,jLeftWrist: X-axis abs mean sample diff,jLeftWrist: Y-axis mean,jLeftWrist: Y-axis variance,jLeftWrist: Y-axis abs mean sample diff,jLeftWrist: Z-axis mean,jLeftWrist: Z-axis variance,jLeftWrist: Z-axis abs mean sample diff,"jLeftWrist: (x,y,z) covariance",jRightHip: X-axis mean,jRightHip: X-axis variance,jRightHip: X-axis abs mean sample diff,jRightHip: Y-axis mean,jRightHip: Y-axis variance,jRightHip: Y-axis abs mean sample diff,jRightHip: Z-axis mean,jRightHip: Z-axis variance,jRightHip: Z-axis abs mean sample diff,"jRightHip: (x,y,z) covariance",jRightKnee: X-axis mean,jRightKnee: X-axis variance,jRightKnee: X-axis abs mean sample diff,jRightKnee: Y-axis mean,jRightKnee: Y-axis variance,jRightKnee: Y-axis abs mean sample diff,jRightKnee: Z-axis mean,jRightKnee: Z-axis variance,jRightKnee: Z-axis abs mean sample diff,"jRightKnee: (x,y,z) covariance",jRightAnkle: X-axis mean,jRightAnkle: X-axis variance,jRightAnkle: X-axis abs mean sample diff,jRightAnkle: Y-axis mean,jRightAnkle: Y-axis variance,jRightAnkle: Y-axis abs mean sample diff,jRightAnkle: Z-axis mean,jRightAnkle: Z-axis variance,jRightAnkle: Z-axis abs mean sample diff,"jRightAnkle: (x,y,z) covariance",jRightBallFoot: X-axis mean,jRightBallFoot: X-axis variance,jRightBallFoot: X-axis abs mean sample diff,jRightBallFoot: Y-axis mean,jRightBallFoot: Y-axis variance,jRightBallFoot: Y-axis abs mean sample diff,jRightBallFoot: Z-axis mean,jRightBallFoot: Z-axis variance,jRightBallFoot: Z-axis abs mean sample diff,"jRightBallFoot: (x,y,z) covariance",jLeftHip: X-axis mean,jLeftHip: X-axis variance,jLeftHip: X-axis abs mean sample diff,jLeftHip: Y-axis mean,jLeftHip: Y-axis variance,jLeftHip: Y-axis abs mean sample diff,jLeftHip: Z-axis mean,jLeftHip: Z-axis variance,jLeftHip: Z-axis abs mean sample diff,"jLeftHip: (x,y,z) covariance",jLeftKnee: X-axis mean,jLeftKnee: X-axis variance,jLeftKnee: X-axis abs mean sample diff,jLeftKnee: Y-axis mean,jLeftKnee: Y-axis variance,jLeftKnee: Y-axis abs mean sample diff,jLeftKnee: Z-axis mean,jLeftKnee: Z-axis variance,jLeftKnee: Z-axis abs mean sample diff,"jLeftKnee: (x,y,z) covariance",jLeftAnkle: X-axis mean,jLeftAnkle: X-axis variance,jLeftAnkle: X-axis abs mean sample diff,jLeftAnkle: Y-axis mean,jLeftAnkle: Y-axis variance,jLeftAnkle: Y-axis abs mean sample diff,jLeftAnkle: Z-axis mean,jLeftAnkle: Z-axis variance,jLeftAnkle: Z-axis abs mean sample diff,"jLeftAnkle: (x,y,z) covariance",jLeftBallFoot: X-axis mean,jLeftBallFoot: X-axis variance,jLeftBallFoot: X-axis abs mean sample diff,jLeftBallFoot: Y-axis mean,jLeftBallFoot: Y-axis variance,jLeftBallFoot: Y-axis abs mean sample diff,jLeftBallFoot: Z-axis mean,jLeftBallFoot: Z-axis variance,jLeftBallFoot: Z-axis abs mean sample diff,"jLeftBallFoot: (x,y,z) covariance",(Over all features): X-axis mean,(Over all features): X-axis variance,(Over all features): X-axis abs mean sample diff,(Over all features): Y-axis mean,(Over all features): Y-axis variance,(Over all features): Y-axis abs mean sample diff,(Over all features): Z-axis mean,(Over all features): Z-axis variance,(Over all features): Z-axis abs mean sample diff
D2,0.793,0.653,0.053,0.272,1.768,0.087,2.976,0.78,0.04,"[[0.653, -0.436, -0.159], [-0.436, 1.768, 0.201], [-0.159, 0.201, 0.78]]",0.355,0.127,0.023,0.116,0.351,0.039,1.323,0.154,0.018,"[[0.127, -0.083, -0.031], [-0.083, 0.351, 0.038], [-0.031, 0.038, 0.154]]",0.355,0.127,0.023,0.116,0.351,0.039,1.323,0.154,0.018,"[[0.127, -0.083, -0.031], [-0.083, 0.351, 0.038], [-0.031, 0.038, 0.154]]",0.266,0.071,0.018,0.087,0.198,0.029,0.993,0.087,0.013,"[[0.071, -0.046, -0.017], [-0.046, 0.198, 0.021], [-0.017, 0.021, 0.087]]",1.871,7.046,0.093,-3.948,12.709,0.089,22.293,7.401,0.109,"[[7.046, -6.283, 1.509], [-6.283, 12.71, 1.901], [1.509, 1.901, 7.401]]",2.317,18.578,0.159,-7.722,49.762,0.18,5.165,25.0,0.2,"[[18.579, -17.375, 6.362], [-17.375, 49.765, 6.233], [6.362, 6.233, 25.001]]",-6.483,6.01,0.175,-0.449,14.684,0.274,8.725,9.415,0.155,"[[6.011, -4.241, 4.198], [-4.241, 14.685, 2.127], [4.198, 2.127, 9.415]]",25.626,19.858,0.318,-15.955,75.461,0.528,-11.157,114.516,0.812,"[[19.859, -1.559, 10.247], [-1.559, 75.465, 84.574], [10.247, 84.574, 114.521]]",-8.402,15.118,0.22,103.581,70.935,0.41,10.503,124.245,0.267,"[[15.119, 7.738, -27.629], [7.738, 70.938, -81.666], [-27.629, -81.666, 124.25]]",-4.921,37.43,0.244,34.215,28.869,0.221,-9.322,50.322,0.231,"[[37.431, 0.684, -32.649], [0.684, 28.87, 0.029], [-32.649, 0.029, 50.325]]",-6.737,12.603,0.273,-2.301,32.428,0.486,6.498,14.979,0.265,"[[12.603, -17.881, 11.962], [-17.881, 32.429, -16.69], [11.962, -16.69, 14.98]]",28.618,28.799,0.23,0.396,19.003,0.208,-3.541,96.864,0.789,"[[28.8, -16.6, -1.866], [-16.6, 19.004, 20.743], [-1.866, 20.743, 96.868]]",-14.856,26.969,0.181,107.71,35.714,0.324,10.406,59.241,0.293,"[[26.97, 11.035, -33.373], [11.035, 35.715, -35.413], [-33.373, -35.413, 59.244]]",-16.839,25.362,0.222,29.871,19.447,0.203,10.958,71.47,0.31,"[[25.363, -2.4, -21.849], [-2.4, 19.448, -16.353], [-21.849, -16.353, 71.474]]",6.012,24.699,0.457,-2.488,15.679,0.341,-16.228,61.265,0.753,"[[24.7, 8.473, 26.913], [8.473, 15.68, 26.942], [26.913, 26.942, 61.268]]",-2.81,40.284,0.585,-0.603,14.932,0.282,19.829,242.189,1.471,"[[40.286, 8.381, -77.475], [8.381, 14.933, 4.061], [-77.475, 4.061, 242.201]]",-9.032,10.667,0.269,5.023,31.537,0.488,-5.862,87.522,0.935,"[[10.668, -11.674, 19.364], [-11.674, 31.539, -30.486], [19.364, -30.486, 87.526]]",5.564,25.916,0.5,-0.07,0.852,0.113,-8.078,70.304,0.759,"[[25.917, -0.081, -36.766], [-0.081, 0.852, -2.063], [-36.766, -2.063, 70.308]]",4.856,11.41,0.302,-3.528,20.688,0.247,-17.311,144.728,1.162,"[[11.411, -5.1, -11.412], [-5.1, 20.689, 28.785], [-11.412, 28.785, 144.735]]",-3.533,2.754,0.144,-1.422,12.598,0.244,18.391,265.566,1.525,"[[2.754, 3.592, -2.77], [3.592, 12.599, -10.189], [-2.77, -10.189, 265.579]]",-3.554,11.023,0.299,3.921,27.105,0.395,-12.557,92.246,0.897,"[[11.023, -9.088, -9.32], [-9.088, 27.106, -9.748], [-9.32, -9.748, 92.25]]",2.886,13.903,0.345,0.649,0.57,0.073,-18.897,150.378,1.207,"[[13.904, 1.192, 15.155], [1.192, 0.57, -5.015], [15.155, -5.015, 150.385]]",0.107,15.428,0.233,11.249,22.075,0.241,0.747,76.765,0.556
D3,1.304,1.169,0.066,0.883,2.201,0.074,2.303,0.748,0.045,"[[1.169, -0.64, -0.318], [-0.64, 2.201, 0.182], [-0.318, 0.182, 0.748]]",0.584,0.228,0.029,0.387,0.437,0.033,1.023,0.148,0.02,"[[0.228, -0.123, -0.062], [-0.123, 0.437, 0.034], [-0.062, 0.034, 0.148]]",0.584,0.228,0.029,0.387,0.437,0.033,1.023,0.148,0.02,"[[0.228, -0.123, -0.062], [-0.123, 0.437, 0.034], [-0.062, 0.034, 0.148]]",0.439,0.128,0.022,0.289,0.246,0.025,0.767,0.083,0.015,"[[0.128, -0.069, -0.035], [-0.069, 0.246, 0.019], [-0.035, 0.019, 0.083]]",-8.153,6.221,0.085,21.999,16.116,0.072,20.557,5.5,0.081,"[[6.221, -6.279, 1.409], [-6.279, 16.117, 0.099], [1.409, 0.099, 5.5]]",-8.649,14.218,0.138,42.652,61.173,0.148,2.163,19.964,0.155,"[[14.219, -16.096, 3.612], [-16.096, 61.176, -1.917], [3.612, -1.917, 19.965]]",-10.412,2.364,0.091,7.761,12.92,0.144,5.582,14.534,0.147,"[[2.364, -2.639, 1.655], [-2.639, 12.92, 6.807], [1.655, 6.807, 14.535]]",28.239,9.717,0.161,-24.774,158.818,0.679,-17.599,159.725,0.653,"[[9.718, -9.521, -4.593], [-9.521, 158.826, 147.715], [-4.593, 147.715, 159.732]]",-17.522,51.778,0.232,91.917,238.114,0.389,17.535,700.733,0.554,"[[51.781, 66.345, -145.093], [66.345, 238.125, -351.572], [-145.093, -351.572, 700.765]]",5.471,73.914,0.153,3.65,28.661,0.1,-0.161,88.114,0.229,"[[73.918, -29.173, -38.472], [-29.173, 28.662, -2.319], [-38.472, -2.319, 88.118]]",-8.195,2.892,0.126,2.83,8.419,0.247,5.624,6.313,0.096,"[[2.892, -2.872, 2.052], [-2.872, 8.419, 0.722], [2.052, 0.722, 6.314]]",21.56,6.034,0.137,-25.381,80.845,0.575,-17.472,72.404,0.629,"[[6.034, -5.284, -2.427], [-5.284, 80.849, 71.837], [-2.427, 71.837, 72.407]]",-9.684,21.456,0.318,105.641,36.043,0.462,6.89,43.389,0.517,"[[21.457, 5.493, -27.5], [5.493, 36.044, -18.864], [-27.5, -18.864, 43.391]]",5.115,29.805,0.239,3.708,8.724,0.111,6.834,26.727,0.193,"[[29.807, -6.685, -21.337], [-6.685, 8.724, 3.975], [-21.337, 3.975, 26.728]]",7.182,11.287,0.283,-8.714,46.431,0.646,-13.731,121.869,1.105,"[[11.287, -13.436, 10.1], [-13.436, 46.433, 30.007], [10.1, 30.007, 121.875]]",3.428,9.155,0.275,-2.165,9.07,0.227,15.436,321.964,1.75,"[[9.155, 0.805, 50.157], [0.805, 9.071, 2.285], [50.157, 2.285, 321.979]]",-7.305,9.335,0.28,8.382,21.831,0.397,-13.406,56.862,0.732,"[[9.336, -7.374, 13.212], [-7.374, 21.832, -20.63], [13.212, -20.63, 56.865]]",2.411,13.081,0.365,0.78,0.865,0.098,-16.852,127.89,1.179,"[[13.081, 2.845, -21.529], [2.845, 0.865, -7.926], [-21.529, -7.926, 127.896]]",-1.032,32.299,0.539,7.234,45.756,0.696,-12.85,139.128,1.183,"[[32.3, 2.731, 33.5], [2.731, 45.758, 63.372], [33.5, 63.372, 139.134]]",-1.988,28.885,0.5,-0.343,8.355,0.305,20.0,293.601,1.658,"[[28.886, 3.257, -66.724], [3.257, 8.355, 17.003], [-66.724, 17.003, 293.615]]",-6.464,19.451,0.427,1.95,40.191,0.564,-11.037,62.519,0.747,"[[19.452, -21.483, 30.243], [-21.483, 40.193, -37.032], [30.243, -37.032, 62.522]]",3.562,16.441,0.362,1.144,1.95,0.129,-11.892,136.018,1.115,"[[16.442, 5.215, -42.979], [5.215, 1.95, -15.287], [-42.979, -15.287, 136.024]]",0.022,16.368,0.221,10.919,37.618,0.28,-0.421,109.017,0.583
