,jL5S1: X-axis mean,jL5S1: X-axis variance,jL5S1: X-axis abs mean sample diff,jL5S1: Y-axis mean,jL5S1: Y-axis variance,jL5S1: Y-axis abs mean sample diff,jL5S1: Z-axis mean,jL5S1: Z-axis variance,jL5S1: Z-axis abs mean sample diff,"jL5S1: (x,y,z) covariance",jL4L3: X-axis mean,jL4L3: X-axis variance,jL4L3: X-axis abs mean sample diff,jL4L3: Y-axis mean,jL4L3: Y-axis variance,jL4L3: Y-axis abs mean sample diff,jL4L3: Z-axis mean,jL4L3: Z-axis variance,jL4L3: Z-axis abs mean sample diff,"jL4L3: (x,y,z) covariance",jL1T12: X-axis mean,jL1T12: X-axis variance,jL1T12: X-axis abs mean sample diff,jL1T12: Y-axis mean,jL1T12: Y-axis variance,jL1T12: Y-axis abs mean sample diff,jL1T12: Z-axis mean,jL1T12: Z-axis variance,jL1T12: Z-axis abs mean sample diff,"jL1T12: (x,y,z) covariance",jT9T8: X-axis mean,jT9T8: X-axis variance,jT9T8: X-axis abs mean sample diff,jT9T8: Y-axis mean,jT9T8: Y-axis variance,jT9T8: Y-axis abs mean sample diff,jT9T8: Z-axis mean,jT9T8: Z-axis variance,jT9T8: Z-axis abs mean sample diff,"jT9T8: (x,y,z) covariance",jT1C7: X-axis mean,jT1C7: X-axis variance,jT1C7: X-axis abs mean sample diff,jT1C7: Y-axis mean,jT1C7: Y-axis variance,jT1C7: Y-axis abs mean sample diff,jT1C7: Z-axis mean,jT1C7: Z-axis variance,jT1C7: Z-axis abs mean sample diff,"jT1C7: (x,y,z) covariance",jC1Head: X-axis mean,jC1Head: X-axis variance,jC1Head: X-axis abs mean sample diff,jC1Head: Y-axis mean,jC1Head: Y-axis variance,jC1Head: Y-axis abs mean sample diff,jC1Head: Z-axis mean,jC1Head: Z-axis variance,jC1Head: Z-axis abs mean sample diff,"jC1Head: (x,y,z) covariance",jRightT4Shoulder: X-axis mean,jRightT4Shoulder: X-axis variance,jRightT4Shoulder: X-axis abs mean sample diff,jRightT4Shoulder: Y-axis mean,jRightT4Shoulder: Y-axis variance,jRightT4Shoulder: Y-axis abs mean sample diff,jRightT4Shoulder: Z-axis mean,jRightT4Shoulder: Z-axis variance,jRightT4Shoulder: Z-axis abs mean sample diff,"jRightT4Shoulder: (x,y,z) covariance",jRightShoulder: X-axis mean,jRightShoulder: X-axis variance,jRightShoulder: X-axis abs mean sample diff,jRightShoulder: Y-axis mean,jRightShoulder: Y-axis variance,jRightShoulder: Y-axis abs mean sample diff,jRightShoulder: Z-axis mean,jRightShoulder: Z-axis variance,jRightShoulder: Z-axis abs mean sample diff,"jRightShoulder: (x,y,z) covariance",jRightElbow: X-axis mean,jRightElbow: X-axis variance,jRightElbow: X-axis abs mean sample diff,jRightElbow: Y-axis mean,jRightElbow: Y-axis variance,jRightElbow: Y-axis abs mean sample diff,jRightElbow: Z-axis mean,jRightElbow: Z-axis variance,jRightElbow: Z-axis abs mean sample diff,"jRightElbow: (x,y,z) covariance",jRightWrist: X-axis mean,jRightWrist: X-axis variance,jRightWrist: X-axis abs mean sample diff,jRightWrist: Y-axis mean,jRightWrist: Y-axis variance,jRightWrist: Y-axis abs mean sample diff,jRightWrist: Z-axis mean,jRightWrist: Z-axis variance,jRightWrist: Z-axis abs mean sample diff,"jRightWrist: (x,y,z) covariance",jLeftT4Shoulder: X-axis mean,jLeftT4Shoulder: X-axis variance,jLeftT4Shoulder: X-axis abs mean sample diff,jLeftT4Shoulder: Y-axis mean,jLeftT4Shoulder: Y-axis variance,jLeftT4Shoulder: Y-axis abs mean sample diff,jLeftT4Shoulder: Z-axis mean,jLeftT4Shoulder: Z-axis variance,jLeftT4Shoulder: Z-axis abs mean sample diff,"jLeftT4Shoulder: (x,y,z) covariance",jLeftShoulder: X-axis mean,jLeftShoulder: X-axis variance,jLeftShoulder: X-axis abs mean sample diff,jLeftShoulder: Y-axis mean,jLeftShoulder: Y-axis variance,jLeftShoulder: Y-axis abs mean sample diff,jLeftShoulder: Z-axis mean,jLeftShoulder: Z-axis variance,jLeftShoulder: Z-axis abs mean sample diff,"jLeftShoulder: (x,y,z) covariance",jLeftElbow: X-axis mean,jLeftElbow: X-axis variance,jLeftElbow: X-axis abs mean sample diff,jLeftElbow: Y-axis mean,jLeftElbow: Y-axis variance,jLeftElbow: Y-axis abs mean sample diff,jLeftElbow: Z-axis mean,jLeftElbow: Z-axis variance,jLeftElbow: Z-axis abs mean sample diff,"jLeftElbow: (x,y,z) covariance",jLeftWrist: X-axis mean,jLeftWrist: X-axis variance,jLeftWrist: X-axis abs mean sample diff,jLeftWrist: Y-axis mean,jLeftWrist: Y-axis variance,jLeftWrist: Y-axis abs mean sample diff,jLeftWrist: Z-axis mean,jLeftWrist: Z-axis variance,jLeftWrist: Z-axis abs mean sample diff,"jLeftWrist: (x,y,z) covariance",jRightHip: X-axis mean,jRightHip: X-axis variance,jRightHip: X-axis abs mean sample diff,jRightHip: Y-axis mean,jRightHip: Y-axis variance,jRightHip: Y-axis abs mean sample diff,jRightHip: Z-axis mean,jRightHip: Z-axis variance,jRightHip: Z-axis abs mean sample diff,"jRightHip: (x,y,z) covariance",jRightKnee: X-axis mean,jRightKnee: X-axis variance,jRightKnee: X-axis abs mean sample diff,jRightKnee: Y-axis mean,jRightKnee: Y-axis variance,jRightKnee: Y-axis abs mean sample diff,jRightKnee: Z-axis mean,jRightKnee: Z-axis variance,jRightKnee: Z-axis abs mean sample diff,"jRightKnee: (x,y,z) covariance",jRightAnkle: X-axis mean,jRightAnkle: X-axis variance,jRightAnkle: X-axis abs mean sample diff,jRightAnkle: Y-axis mean,jRightAnkle: Y-axis variance,jRightAnkle: Y-axis abs mean sample diff,jRightAnkle: Z-axis mean,jRightAnkle: Z-axis variance,jRightAnkle: Z-axis abs mean sample diff,"jRightAnkle: (x,y,z) covariance",jRightBallFoot: X-axis mean,jRightBallFoot: X-axis variance,jRightBallFoot: X-axis abs mean sample diff,jRightBallFoot: Y-axis mean,jRightBallFoot: Y-axis variance,jRightBallFoot: Y-axis abs mean sample diff,jRightBallFoot: Z-axis mean,jRightBallFoot: Z-axis variance,jRightBallFoot: Z-axis abs mean sample diff,"jRightBallFoot: (x,y,z) covariance",jLeftHip: X-axis mean,jLeftHip: X-axis variance,jLeftHip: X-axis abs mean sample diff,jLeftHip: Y-axis mean,jLeftHip: Y-axis variance,jLeftHip: Y-axis abs mean sample diff,jLeftHip: Z-axis mean,jLeftHip: Z-axis variance,jLeftHip: Z-axis abs mean sample diff,"jLeftHip: (x,y,z) covariance",jLeftKnee: X-axis mean,jLeftKnee: X-axis variance,jLeftKnee: X-axis abs mean sample diff,jLeftKnee: Y-axis mean,jLeftKnee: Y-axis variance,jLeftKnee: Y-axis abs mean sample diff,jLeftKnee: Z-axis mean,jLeftKnee: Z-axis variance,jLeftKnee: Z-axis abs mean sample diff,"jLeftKnee: (x,y,z) covariance",jLeftAnkle: X-axis mean,jLeftAnkle: X-axis variance,jLeftAnkle: X-axis abs mean sample diff,jLeftAnkle: Y-axis mean,jLeftAnkle: Y-axis variance,jLeftAnkle: Y-axis abs mean sample diff,jLeftAnkle: Z-axis mean,jLeftAnkle: Z-axis variance,jLeftAnkle: Z-axis abs mean sample diff,"jLeftAnkle: (x,y,z) covariance",jLeftBallFoot: X-axis mean,jLeftBallFoot: X-axis variance,jLeftBallFoot: X-axis abs mean sample diff,jLeftBallFoot: Y-axis mean,jLeftBallFoot: Y-axis variance,jLeftBallFoot: Y-axis abs mean sample diff,jLeftBallFoot: Z-axis mean,jLeftBallFoot: Z-axis variance,jLeftBallFoot: Z-axis abs mean sample diff,"jLeftBallFoot: (x,y,z) covariance",(Over all features): X-axis mean,(Over all features): X-axis variance,(Over all features): X-axis abs mean sample diff,(Over all features): Y-axis mean,(Over all features): Y-axis variance,(Over all features): Y-axis abs mean sample diff,(Over all features): Z-axis mean,(Over all features): Z-axis variance,(Over all features): Z-axis abs mean sample diff
D2,0.795,0.993,0.121,0.278,2.353,0.136,2.975,1.066,0.146,"[[0.993, -0.598, -0.165], [-0.598, 2.353, 0.234], [-0.165, 0.234, 1.066]]",0.355,0.193,0.054,0.119,0.467,0.061,1.323,0.21,0.065,"[[0.193, -0.114, -0.032], [-0.114, 0.467, 0.044], [-0.032, 0.044, 0.21]]",0.355,0.193,0.054,0.119,0.467,0.061,1.323,0.21,0.065,"[[0.193, -0.114, -0.032], [-0.114, 0.467, 0.044], [-0.032, 0.044, 0.21]]",0.267,0.108,0.04,0.088,0.263,0.045,0.992,0.118,0.048,"[[0.108, -0.064, -0.018], [-0.064, 0.263, 0.024], [-0.018, 0.024, 0.118]]",1.869,7.726,0.166,-3.977,13.297,0.133,22.305,8.893,0.226,"[[7.726, -6.638, 1.84], [-6.638, 13.298, 1.943], [1.84, 1.943, 8.893]]",2.305,20.602,0.289,-7.773,52.16,0.265,5.19,30.081,0.422,"[[20.603, -18.547, 7.602], [-18.547, 52.162, 6.282], [7.602, 6.282, 30.083]]",-6.462,9.182,0.334,-0.469,26.013,0.812,8.775,12.138,0.52,"[[9.182, -8.481, 4.812], [-8.481, 26.014, 3.928], [4.812, 3.928, 12.139]]",25.674,28.157,0.525,-16.021,102.314,1.088,-11.21,169.475,1.321,"[[28.159, 4.268, 23.835], [4.268, 102.319, 117.837], [23.835, 117.837, 169.483]]",-8.427,22.434,0.555,103.589,90.082,0.85,10.51,136.289,0.554,"[[22.435, 2.86, -30.829], [2.86, 90.086, -90.266], [-30.829, -90.266, 136.295]]",-4.89,43.979,0.562,34.233,39.745,0.813,-9.374,57.855,0.638,"[[43.981, 3.36, -34.645], [3.36, 39.747, 0.654], [-34.645, 0.654, 57.858]]",-6.708,18.472,0.43,-2.308,52.316,0.849,6.538,20.32,0.489,"[[18.473, -27.762, 16.698], [-27.762, 52.318, -25.249], [16.698, -25.249, 20.32]]",28.705,32.963,0.413,0.344,26.358,0.721,-3.598,146.582,1.12,"[[32.964, -18.578, 4.563], [-18.578, 26.359, 28.427], [4.563, 28.427, 146.589]]",-14.912,30.856,0.44,107.712,49.547,0.903,10.475,71.284,0.621,"[[30.858, 9.692, -36.648], [9.692, 49.549, -42.678], [-36.648, -42.678, 71.288]]",-16.834,31.118,0.479,29.915,25.987,0.665,10.938,84.153,0.775,"[[31.12, -1.789, -25.985], [-1.789, 25.988, -17.984], [-25.985, -17.984, 84.157]]",6.034,41.105,0.684,-2.483,25.725,0.649,-16.201,111.801,1.186,"[[41.107, 13.229, 47.035], [13.229, 25.726, 44.365], [47.035, 44.365, 111.806]]",-2.822,77.474,1.021,-0.573,30.848,0.961,19.898,452.527,2.082,"[[77.478, 6.63, -140.502], [6.63, 30.85, 24.577], [-140.502, 24.577, 452.548]]",-9.054,17.397,0.659,5.112,54.465,0.98,-5.96,183.057,1.825,"[[17.397, -20.093, 28.752], [-20.093, 54.468, -50.739], [28.752, -50.739, 183.065]]",5.615,58.572,1.415,-0.07,5.846,0.555,-8.118,169.091,2.104,"[[58.575, -0.171, -75.012], [-0.171, 5.846, -12.953], [-75.012, -12.953, 169.099]]",4.842,18.897,0.521,-3.497,26.8,0.545,-17.285,259.535,1.719,"[[18.898, -8.972, -20.794], [-8.972, 26.801, 49.834], [-20.794, 49.834, 259.547]]",-3.52,6.784,0.442,-1.408,18.905,0.645,18.471,519.868,2.303,"[[6.784, 5.086, -4.085], [5.086, 18.906, -19.381], [-4.085, -19.381, 519.892]]",-3.528,20.337,0.716,3.987,41.546,0.93,-12.657,175.887,1.685,"[[20.338, -18.268, -19.83], [-18.268, 41.548, -9.298], [-19.83, -9.298, 175.895]]",2.856,34.666,1.011,0.65,2.012,0.348,-18.995,293.377,2.512,"[[34.667, 3.095, 20.676], [3.095, 2.012, -7.777], [20.676, -7.777, 293.391]]",0.114,23.737,0.497,11.253,31.251,0.592,0.742,131.992,1.019
D3,1.315,1.59,0.139,0.869,2.673,0.143,2.29,0.961,0.142,"[[1.59, -0.876, -0.413], [-0.876, 2.673, 0.158], [-0.413, 0.158, 0.961]]",0.589,0.31,0.062,0.381,0.531,0.064,1.017,0.19,0.063,"[[0.31, -0.17, -0.08], [-0.17, 0.531, 0.029], [-0.08, 0.029, 0.19]]",0.589,0.31,0.062,0.381,0.531,0.064,1.017,0.19,0.063,"[[0.31, -0.17, -0.08], [-0.17, 0.531, 0.029], [-0.08, 0.029, 0.19]]",0.443,0.174,0.046,0.285,0.299,0.048,0.763,0.107,0.047,"[[0.174, -0.095, -0.045], [-0.095, 0.299, 0.016], [-0.045, 0.016, 0.107]]",-8.163,6.964,0.174,22.035,16.057,0.116,20.554,6.608,0.211,"[[6.965, -6.324, 1.798], [-6.324, 16.058, 0.09], [1.798, 0.09, 6.608]]",-8.656,16.2,0.286,42.72,61.135,0.237,2.16,24.15,0.407,"[[16.2, -16.71, 4.62], [-16.71, 61.137, -2.497], [4.62, -2.497, 24.152]]",-10.407,3.363,0.249,7.765,16.174,0.541,5.611,17.01,0.438,"[[3.363, -4.071, 1.875], [-4.071, 16.175, 6.746], [1.875, 6.746, 17.01]]",28.296,12.196,0.355,-25.038,189.66,1.165,-17.829,186.224,1.038,"[[12.197, -4.015, 0.422], [-4.015, 189.668, 173.712], [0.422, 173.712, 186.233]]",-17.472,57.78,0.502,92.16,247.435,1.17,17.211,712.357,0.906,"[[57.783, 61.856, -150.154], [61.856, 247.447, -342.542], [-150.154, -342.542, 712.39]]",5.457,76.894,0.285,3.724,29.192,0.248,-0.169,94.381,0.462,"[[76.897, -29.755, -40.226], [-29.755, 29.193, -2.273], [-40.226, -2.273, 94.385]]",-8.191,4.587,0.31,2.852,17.655,0.847,5.624,7.71,0.395,"[[4.587, -6.255, 2.133], [-6.255, 17.656, 1.329], [2.133, 1.329, 7.711]]",21.565,8.804,0.357,-25.434,112.367,1.176,-17.515,104.694,1.025,"[[8.805, -6.504, -2.796], [-6.504, 112.372, 102.008], [-2.796, 102.008, 104.699]]",-9.703,37.325,0.633,105.677,59.795,1.067,6.91,79.336,0.934,"[[37.326, 11.435, -48.61], [11.435, 59.798, -34.146], [-48.61, -34.146, 79.34]]",5.126,38.579,0.632,3.691,12.009,0.505,6.834,35.147,0.756,"[[38.581, -8.254, -26.959], [-8.254, 12.01, 4.982], [-26.959, 4.982, 35.148]]",7.168,18.72,0.517,-8.673,86.641,1.425,-13.713,228.224,1.699,"[[18.721, -24.221, 18.969], [-24.221, 86.645, 49.127], [18.969, 49.127, 228.235]]",3.433,22.19,0.692,-2.159,21.489,1.192,15.423,635.526,2.604,"[[22.191, 1.521, 98.37], [1.521, 21.49, -3.511], [98.37, -3.511, 635.556]]",-7.301,19.655,0.787,8.416,49.415,1.191,-13.464,110.0,1.374,"[[19.655, -15.695, 21.247], [-15.695, 49.417, -44.95], [21.247, -44.95, 110.005]]",2.424,38.953,1.217,0.784,4.587,0.516,-16.879,310.426,3.356,"[[38.955, 8.02, -54.698], [8.02, 4.588, -22.073], [-54.698, -22.073, 310.44]]",-1.008,55.078,0.786,7.259,103.219,1.492,-12.803,267.064,1.837,"[[55.081, 2.709, 59.623], [2.709, 103.223, 130.716], [59.623, 130.716, 267.076]]",-2.001,69.148,1.158,-0.338,29.03,1.208,20.066,589.858,2.616,"[[69.151, 4.119, -130.715], [4.119, 29.032, 60.39], [-130.715, 60.39, 589.885]]",-6.492,35.283,0.964,1.969,79.953,1.438,-11.116,128.178,1.466,"[[35.285, -35.812, 48.05], [-35.812, 79.957, -79.546], [48.05, -79.546, 128.184]]",3.568,42.215,1.071,1.15,9.549,0.57,-11.948,372.387,2.564,"[[42.217, 15.233, -112.601], [15.233, 9.55, -50.829], [-112.601, -50.829, 372.405]]",0.026,25.742,0.513,10.931,52.245,0.747,-0.453,177.76,1.109
D4,0.862,2.371,0.148,-0.106,18.982,0.351,13.523,3.195,0.171,"[[2.372, -4.542, 0.978], [-4.542, 18.983, -2.754], [0.978, -2.754, 3.195]]",0.374,0.366,0.061,-0.074,3.873,0.158,6.019,0.637,0.077,"[[0.366, -0.67, 0.159], [-0.67, 3.873, -0.571], [0.159, -0.571, 0.637]]",0.374,0.366,0.061,-0.074,3.873,0.158,6.019,0.637,0.077,"[[0.366, -0.67, 0.159], [-0.67, 3.873, -0.571], [0.159, -0.571, 0.637]]",0.279,0.196,0.045,-0.06,2.189,0.119,4.516,0.359,0.057,"[[0.196, -0.35, 0.085], [-0.35, 2.189, -0.324], [0.085, -0.324, 0.359]]",-0.012,6.313,0.145,1.752,24.784,0.143,21.459,18.108,0.22,"[[6.313, -6.422, 2.616], [-6.422, 24.785, -0.138], [2.616, -0.138, 18.109]]",0.477,16.281,0.251,3.246,90.443,0.278,3.726,61.84,0.409,"[[16.281, -9.993, 8.023], [-9.993, 90.447, -0.827], [8.023, -0.827, 61.843]]",-10.602,18.516,0.409,-0.704,11.145,0.474,1.511,25.062,0.725,"[[18.517, -8.374, 6.681], [-8.374, 11.146, 1.492], [6.681, 1.492, 25.063]]",21.687,57.56,0.641,5.442,306.771,1.549,3.997,294.216,1.534,"[[57.562, 46.244, 61.518], [46.244, 306.785, 274.297], [61.518, 274.297, 294.23]]",-0.563,25.86,0.557,89.468,126.439,1.569,5.993,339.343,1.092,"[[25.862, -10.696, -42.56], [-10.696, 126.445, -24.581], [-42.56, -24.581, 339.359]]",-5.679,27.176,0.618,3.772,27.185,0.546,-25.101,85.87,1.031,"[[27.178, -4.813, -21.116], [-4.813, 27.186, 8.76], [-21.116, 8.76, 85.874]]",-9.455,17.222,0.39,-0.768,10.155,0.381,-1.007,30.904,0.538,"[[17.223, -8.012, 11.344], [-8.012, 10.156, -2.765], [11.344, -2.765, 30.905]]",23.878,59.072,0.609,5.328,394.548,1.619,12.484,428.443,1.576,"[[59.075, -28.542, 11.802], [-28.542, 394.566, 365.092], [11.802, 365.092, 428.463]]",-3.75,84.866,0.633,86.132,272.735,1.499,14.364,789.303,1.178,"[[84.87, 57.649, -198.058], [57.649, 272.748, -259.251], [-198.058, -259.251, 789.339]]",5.622,83.532,0.788,-4.071,87.885,0.783,-20.37,127.632,1.049,"[[83.536, -17.153, -54.572], [-17.153, 87.889, 24.427], [-54.572, 24.427, 127.638]]",-1.21,28.993,0.55,-3.527,39.737,0.796,-38.346,245.264,1.498,"[[28.995, -20.299, 26.794], [-20.299, 39.739, 27.669], [26.794, 27.669, 245.276]]",4.573,13.015,0.646,-1.556,76.557,0.937,15.195,546.425,2.259,"[[13.016, 5.083, 4.152], [5.083, 76.56, -111.507], [4.152, -111.507, 546.45]]",-4.16,27.129,0.576,2.377,48.369,0.934,-9.382,169.394,1.538,"[[27.131, -25.199, 48.377], [-25.199, 48.371, -61.21], [48.377, -61.21, 169.402]]",0.365,14.992,0.712,0.168,1.004,0.233,-8.287,209.09,2.467,"[[14.992, 1.809, -20.825], [1.809, 1.004, -6.771], [-20.825, -6.771, 209.1]]",3.33,33.168,0.56,-10.956,38.126,0.733,-35.484,355.843,1.814,"[[33.17, -7.431, 21.797], [-7.431, 38.128, 88.768], [21.797, 88.768, 355.859]]",4.346,26.869,0.624,-2.723,112.669,0.994,20.149,581.798,2.276,"[[26.871, -5.358, 70.652], [-5.358, 112.674, -192.305], [70.652, -192.305, 581.825]]",2.882,8.278,0.518,2.906,33.887,0.8,-7.888,199.932,1.529,"[[8.278, 0.639, -13.805], [0.639, 33.889, -46.326], [-13.805, -46.326, 199.942]]",-2.071,19.866,1.028,-0.182,1.59,0.341,-8.909,277.005,2.642,"[[19.866, 0.556, 46.374], [0.556, 1.59, 10.071], [46.374, 10.071, 277.017]]",1.434,26.0,0.48,7.99,78.77,0.7,-1.174,217.741,1.171
D5,-0.501,4.367,0.29,-0.227,4.692,0.292,4.185,0.516,0.103,"[[4.367, -0.564, 0.114], [-0.564, 4.692, -0.105], [0.114, -0.105, 0.516]]",-0.225,0.858,0.128,-0.097,0.932,0.13,1.861,0.102,0.046,"[[0.858, -0.11, 0.023], [-0.11, 0.932, -0.019], [0.023, -0.019, 0.102]]",-0.225,0.858,0.128,-0.097,0.932,0.13,1.861,0.102,0.046,"[[0.858, -0.11, 0.023], [-0.11, 0.932, -0.019], [0.023, -0.019, 0.102]]",-0.169,0.482,0.096,-0.072,0.525,0.098,1.396,0.058,0.035,"[[0.482, -0.062, 0.013], [-0.062, 0.525, -0.01], [0.013, -0.01, 0.058]]",-0.472,2.631,0.134,-3.941,4.561,0.11,17.589,17.588,0.181,"[[2.631, -2.348, -2.439], [-2.348, 4.561, 3.585], [-2.439, 3.585, 17.589]]",-2.244,6.371,0.236,-7.051,17.875,0.218,-3.415,59.985,0.335,"[[6.372, -5.881, -4.43], [-5.881, 17.875, 12.588], [-4.43, 12.588, 59.987]]",-9.68,1.563,0.163,1.318,3.455,0.35,-0.997,5.402,0.443,"[[1.563, -0.389, -0.264], [-0.389, 3.455, -0.528], [-0.264, -0.528, 5.402]]",16.447,24.293,0.541,-11.517,160.857,1.614,2.544,209.54,1.731,"[[24.294, 3.775, 16.77], [3.775, 160.864, 171.688], [16.77, 171.688, 209.55]]",-0.616,31.364,0.687,86.37,40.156,0.953,5.128,99.472,1.177,"[[31.366, 3.419, -48.736], [3.419, 40.158, -28.035], [-48.736, -28.035, 99.477]]",10.369,26.708,0.848,10.525,39.539,1.068,-11.836,22.838,0.893,"[[26.709, 3.062, -7.134], [3.062, 39.541, 4.13], [-7.134, 4.13, 22.839]]",-8.943,2.599,0.261,0.324,5.799,0.607,0.349,11.027,0.784,"[[2.599, -0.214, -2.948], [-0.214, 5.799, -1.284], [-2.948, -1.284, 11.027]]",19.909,27.905,0.687,0.955,179.387,1.744,6.218,337.515,2.245,"[[27.907, -39.125, -44.859], [-39.125, 179.395, 227.886], [-44.859, 227.886, 337.53]]",-4.401,72.532,1.04,84.761,54.648,0.997,4.825,149.237,1.414,"[[72.535, 22.689, -95.297], [22.689, 54.65, -54.242], [-95.297, -54.242, 149.244]]",11.843,82.927,1.625,9.811,43.858,1.425,4.604,31.883,1.345,"[[82.931, -1.381, -23.71], [-1.381, 43.86, 12.041], [-23.71, 12.041, 31.884]]",3.502,69.13,0.991,-4.543,29.38,1.276,-4.757,301.137,2.371,"[[69.133, -5.884, 53.999], [-5.884, 29.382, 45.913], [53.999, 45.913, 301.151]]",1.716,15.727,1.15,0.331,31.026,1.235,25.385,684.374,3.989,"[[15.728, 4.332, -23.331], [4.332, 31.027, 32.18], [-23.331, 32.18, 684.406]]",-6.982,40.315,1.14,3.933,31.908,1.254,-0.254,102.821,2.121,"[[40.317, -19.678, 25.648], [-19.678, 31.909, -19.189], [25.648, -19.189, 102.826]]",3.027,45.015,1.34,0.903,5.825,0.561,-14.582,290.283,3.432,"[[45.017, 12.03, -75.583], [12.03, 5.825, -28.236], [-75.583, -28.236, 290.297]]",-0.165,64.383,1.053,-3.584,27.004,1.183,2.497,302.187,2.345,"[[64.386, 0.228, 13.826], [0.228, 27.005, 49.607], [13.826, 49.607, 302.201]]",2.48,13.285,1.025,0.156,61.134,1.371,33.246,703.953,3.955,"[[13.286, 7.226, -32.118], [7.226, 61.137, -53.171], [-32.118, -53.171, 703.985]]",-3.616,31.196,1.01,3.491,24.682,1.121,-0.034,90.099,1.909,"[[31.198, -13.07, 26.201], [-13.07, 24.683, -13.284], [26.201, -13.284, 90.104]]",1.878,29.074,1.109,0.636,3.363,0.456,-10.827,257.376,2.938,"[[29.076, 7.007, -57.504], [7.007, 3.363, -20.915], [-57.504, -20.915, 257.388]]",1.497,26.981,0.713,7.836,35.07,0.827,2.954,167.159,1.538
D6,0.593,5.254,0.29,0.57,8.743,0.34,4.159,2.631,0.226,"[[5.254, -1.791, -0.458], [-1.791, 8.744, -0.152], [-0.458, -0.152, 2.631]]",0.268,1.022,0.127,0.249,1.743,0.153,1.851,0.522,0.101,"[[1.022, -0.338, -0.088], [-0.338, 1.743, -0.033], [-0.088, -0.033, 0.522]]",0.268,1.022,0.127,0.249,1.743,0.153,1.851,0.522,0.101,"[[1.022, -0.338, -0.088], [-0.338, 1.743, -0.033], [-0.088, -0.033, 0.522]]",0.202,0.573,0.095,0.186,0.982,0.115,1.389,0.294,0.076,"[[0.573, -0.189, -0.049], [-0.189, 0.982, -0.019], [-0.049, -0.019, 0.294]]",-1.285,6.473,0.174,3.892,15.404,0.135,20.788,19.25,0.223,"[[6.473, -6.855, 5.062], [-6.855, 15.405, -1.083], [5.062, -1.083, 19.251]]",-1.184,14.484,0.299,7.564,59.886,0.275,2.42,67.075,0.417,"[[14.484, -16.593, 15.077], [-16.593, 59.888, -6.805], [15.077, -6.805, 67.078]]",-6.863,2.43,0.309,-0.558,9.877,0.707,4.995,21.786,0.557,"[[2.431, -0.796, 2.54], [-0.796, 9.877, -1.131], [2.54, -1.131, 21.787]]",8.985,36.906,0.65,6.523,302.323,1.957,-6.64,277.623,1.515,"[[36.908, 33.418, 45.164], [33.418, 302.338, 235.044], [45.164, 235.044, 277.636]]",3.522,24.841,0.776,83.253,233.385,2.11,8.889,605.168,2.09,"[[24.842, -22.438, -0.71], [-22.438, 233.396, -167.69], [-0.71, -167.69, 605.197]]",2.694,11.778,0.519,4.676,24.619,0.481,-9.506,41.975,0.905,"[[11.778, -2.169, -12.642], [-2.169, 24.62, 14.181], [-12.642, 14.181, 41.977]]",-7.779,3.024,0.455,-2.105,11.32,0.971,4.502,16.131,0.572,"[[3.024, -2.892, 0.903], [-2.892, 11.32, -0.417], [0.903, -0.417, 16.131]]",14.779,22.673,0.568,-12.17,197.72,1.747,-10.298,260.569,1.483,"[[22.674, -28.929, -27.715], [-28.929, 197.729, 192.86], [-27.715, 192.86, 260.582]]",-3.842,56.288,0.804,86.8,174.594,1.907,10.147,280.497,1.592,"[[56.291, 27.655, -106.804], [27.655, 174.603, -105.507], [-106.804, -105.507, 280.51]]",0.215,38.923,0.902,-4.998,14.842,0.673,3.263,30.327,1.047,"[[38.925, -8.681, -23.114], [-8.681, 14.842, 6.068], [-23.114, 6.068, 30.328]]",-0.015,85.991,1.087,-7.501,56.218,1.197,-6.668,274.777,1.789,"[[85.995, 1.024, 91.778], [1.024, 56.221, 35.483], [91.778, 35.483, 274.79]]",1.027,27.508,1.144,-0.259,56.979,1.267,16.375,449.405,2.441,"[[27.51, 9.996, -41.678], [9.996, 56.981, 2.27], [-41.678, 2.27, 449.426]]",-5.886,64.211,1.017,-4.544,39.912,1.135,-8.495,237.327,2.529,"[[64.214, -24.489, 76.26], [-24.489, 39.914, -74.598], [76.26, -74.598, 237.339]]",-0.164,13.965,0.933,0.151,1.295,0.258,-16.156,483.535,2.795,"[[13.965, 3.085, -22.859], [3.085, 1.295, -5.299], [-22.859, -5.299, 483.558]]",1.87,50.025,0.852,-3.424,42.993,1.325,1.277,254.823,1.841,"[[50.028, -11.301, 32.87], [-11.301, 42.995, 45.004], [32.87, 45.004, 254.835]]",10.718,35.665,1.124,-4.132,68.137,1.269,24.734,477.201,2.773,"[[35.666, 13.525, 43.235], [13.525, 68.141, -80.247], [43.235, -80.247, 477.224]]",-6.86,39.876,0.932,6.103,57.293,1.356,-8.526,250.611,2.344,"[[39.878, -8.925, 24.754], [-8.925, 57.296, -97.714], [24.754, -97.714, 250.623]]",-2.159,18.651,1.033,-0.368,2.941,0.359,-12.817,441.022,2.961,"[[18.652, 4.088, 32.098], [4.088, 2.941, 18.56], [32.098, 18.56, 441.043]]",0.414,25.526,0.646,7.28,62.861,0.904,1.252,204.231,1.381
